id,hour,minute,second,millis,yaw,pressure
0,15,44,8,321,-0.72,0.0
1,15,44,8,324,-0.72,0.0
2,15,44,8,324,-0.72,0.0
3,15,44,8,325,-0.72,0.0
4,15,44,8,325,-0.72,0.0
5,15,44,8,326,-0.72,0.0
6,15,44,8,329,-0.72,0.0
7,15,44,8,329,-0.72,0.0
8,15,44,8,330,-0.72,0.0
9,15,44,8,331,-0.72,0.0
10,15,44,8,331,-0.72,0.0
11,15,44,8,332,-0.72,0.0
12,15,44,10,2325,NaN,0.0
13,15,44,10,2422,-11.65,0.0
14,15,44,10,2523,-4.66,0.0
15,15,44,10,2624,6.28,0.0
16,15,44,10,2729,14.53,0.0
17,15,44,10,2834,-22.71,110.0
18,15,44,10,2938,4.22,494.0
19,15,44,10,3039,-4.29,219.0
20,15,44,10,3139,-4.27,0.0
21,15,44,11,3243,-8.48,0.0
22,15,44,11,3345,-0.75,0.0
23,15,44,11,3448,14.4,0.0
24,15,44,11,3552,-9.99,657.0
25,15,44,11,3654,5.24,511.0
26,15,44,11,3755,-4.72,0.0
27,15,44,11,3859,-6.43,0.0
28,15,44,11,3962,-5.21,0.0
29,15,44,11,4063,3.47,0.0
30,15,44,12,4167,12.39,0.0
31,15,44,12,4270,0.96,430.0
32,15,44,12,4374,-0.16,152.0
33,15,44,12,4476,-9.59,0.0
34,15,44,12,4579,-11.01,0.0
35,15,44,12,4679,4.85,0.0
36,15,44,12,4784,25.59,0.0
37,15,44,12,4886,2.44,68.0
38,15,44,12,4990,-2.45,84.0
39,15,44,12,5091,-6.12,0.0
40,15,44,13,5195,-18.15,0.0
41,15,44,13,5296,3.37,0.0
42,15,44,13,5399,20.66,0.0
43,15,44,13,5502,17.89,50.0
44,15,44,13,5604,2.95,0.0
45,15,44,13,5708,-7.05,0.0
46,15,44,13,5810,-6.99,0.0
47,15,44,13,5913,10.03,0.0
48,15,44,13,6017,-21.41,70.0
49,15,44,13,6118,3.91,0.0
50,15,44,14,6222,-1.82,0.0
51,15,44,14,6323,-9.24,0.0
52,15,44,14,6427,-3.8,0.0
53,15,44,14,6530,11.21,0.0
54,15,44,14,6631,4.03,0.0
55,15,44,14,6734,-3.4,0.0
56,15,44,14,6837,7.42,0.0
57,15,44,14,6940,1.05,88.0
58,15,44,14,7043,-7.96,0.0
59,15,44,14,7145,12.9,0.0
60,15,44,15,7248,-6.21,0.0
61,15,44,15,7351,-10.27,0.0
62,15,44,15,7454,16.42,0.0
63,15,44,15,7556,-8.93,0.0
64,15,44,15,7658,8.0,0.0
65,15,44,15,7765,-15.41,178.0
66,15,44,15,7865,-14.1,0.0
67,15,44,15,7967,25.84,0.0
68,15,44,15,8072,-10.91,0.0
69,15,44,16,8172,-1.12,0.0
70,15,44,16,8275,-6.87,0.0
71,15,44,16,8378,-1.07,0.0
72,15,44,16,8483,-8.09,242.0
73,15,44,16,8582,0.49,0.0
74,15,44,16,8688,-7.25,414.0
75,15,44,16,8788,2.25,0.0
76,15,44,16,8894,-7.42,535.0
77,15,44,16,8994,0.47,0.0
78,15,44,16,9097,2.98,589.0
79,15,44,17,9199,3.69,0.0
80,15,44,17,9302,23.51,0.0
81,15,44,17,9405,16.06,0.0
82,15,44,17,9506,1.58,0.0
83,15,44,17,9613,-2.87,701.0
84,15,44,17,9713,-1.49,0.0
85,15,44,17,9814,9.44,0.0
86,15,44,17,9918,-5.37,0.0
87,15,44,17,10022,-6.41,0.0
88,15,44,17,10126,13.59,499.0
89,15,44,18,10227,-5.15,0.0
90,15,44,18,10329,13.59,0.0
91,15,44,18,10432,-5.88,1.0
92,15,44,18,10534,9.83,0.0
93,15,44,18,10637,-5.21,0.0
94,15,44,18,10740,-5.47,0.0
95,15,44,18,10844,2.76,568.0
96,15,44,18,10946,-5.14,1.0
97,15,44,18,11047,7.09,0.0
98,15,44,18,11151,-5.89,0.0
99,15,44,19,11252,0.31,0.0
100,15,44,19,11355,6.54,0.0
101,15,44,19,11458,1.52,0.0
102,15,44,19,11563,7.7,127.0
103,15,44,19,11664,-1.49,0.0
104,15,44,19,11768,7.07,370.0
105,15,44,19,11870,-7.55,0.0
106,15,44,19,11974,-11.71,0.0
107,15,44,19,12077,-12.79,0.0
108,15,44,20,12178,-0.38,0.0
109,15,44,20,12281,26.1,0.0
110,15,44,20,12386,-15.28,233.0
111,15,44,20,12485,1.36,0.0
112,15,44,20,12590,-12.66,0.0
113,15,44,20,12692,-5.3,0.0
114,15,44,20,12795,19.65,0.0
115,15,44,20,12898,-3.49,0.0
116,15,44,20,13000,-1.74,0.0
117,15,44,20,13101,4.73,0.0
118,15,44,21,13206,-0.19,0.0
119,15,44,21,13309,-12.62,0.0
120,15,44,21,13411,20.37,0.0
121,15,44,21,13514,-1.07,0.0
122,15,44,21,13617,-9.73,0.0
123,15,44,21,13719,14.86,0.0
124,15,44,21,13822,4.53,76.0
125,15,44,21,13924,-0.33,0.0
126,15,44,21,14026,-8.86,0.0
127,15,44,21,14129,19.57,1.0
128,15,44,22,14234,1.97,137.0
129,15,44,22,14334,-2.82,0.0
130,15,44,22,14438,-8.98,0.0
131,15,44,22,14541,-2.14,0.0
132,15,44,22,14644,0.11,464.0
133,15,44,22,14745,-0.2,0.0
134,15,44,22,14849,-3.72,0.0
135,15,44,22,14955,-12.45,318.0
136,15,44,22,15055,-3.52,0.0
137,15,44,22,15157,-0.73,0.0
138,15,44,23,15261,0.13,206.0
139,15,44,23,15362,-6.17,0.0
140,15,44,23,15464,-8.49,0.0
141,15,44,23,15567,-3.51,0.0
142,15,44,23,15672,-1.24,600.0
143,15,44,23,15774,3.74,267.0
144,15,44,23,15876,-3.65,0.0
145,15,44,23,15979,-10.34,0.0
146,15,44,23,16080,-8.57,0.0
147,15,44,24,16183,0.16,0.0
148,15,44,24,16286,20.86,0.0
149,15,44,24,16391,-9.8,329.0
150,15,44,24,16492,0.83,171.0
151,15,44,24,16595,-10.07,0.0
152,15,44,24,16697,-9.87,0.0
153,15,44,24,16799,-5.12,0.0
154,15,44,24,16902,7.54,0.0
155,15,44,24,17007,25.59,92.0
156,15,44,24,17110,0.47,242.0
157,15,44,25,17211,0.93,165.0
158,15,44,25,17315,-1.7,60.0
159,15,44,25,17417,0.06,99.0
160,15,44,25,17519,4.49,0.0
161,15,44,25,17622,-9.07,1.0
162,15,44,25,17726,-10.47,0.0
163,15,44,25,17827,16.02,0.0
164,15,44,25,17929,-2.81,0.0
165,15,44,25,18031,1.68,0.0
166,15,44,25,18135,3.51,0.0
167,15,44,26,18239,-11.34,0.0
168,15,44,26,18342,-13.48,0.0
169,15,44,26,18443,21.4,0.0
170,15,44,26,18547,25.84,0.0
171,15,44,26,18649,25.84,0.0
172,15,44,26,18754,-20.54,209.0
173,15,44,26,18857,-1.44,450.0
174,15,44,26,18960,-1.01,138.0
175,15,44,26,19061,-4.21,0.0
176,15,44,27,19162,-9.92,0.0
177,15,44,27,19267,-20.88,0.0
178,15,44,27,19370,-20.03,0.0
179,15,44,27,19470,0.72,0.0
180,15,44,27,19574,23.23,0.0
181,15,44,27,19678,7.27,482.0
182,15,44,27,19780,1.51,613.0
183,15,44,27,19883,0.9,174.0
184,15,44,27,19985,-5.58,0.0
185,15,44,27,20086,0.36,0.0
186,15,44,28,20189,17.46,0.0
187,15,44,28,20292,7.18,0.0
188,15,44,28,20396,-3.82,0.0
189,15,44,28,20497,2.15,0.0
190,15,44,28,20604,-22.88,211.0
191,15,44,28,20703,-2.39,0.0
192,15,44,28,20808,-10.43,0.0
193,15,44,28,20910,-15.41,0.0
194,15,44,28,21012,-15.56,0.0
195,15,44,28,21114,-8.93,0.0
196,15,44,29,21216,2.87,0.0
197,15,44,29,21320,18.84,0.0
198,15,44,29,21425,23.68,719.0
199,15,44,29,21527,4.99,168.0
200,15,44,29,21628,-2.44,8.0
201,15,44,29,21731,-5.05,0.0
202,15,44,29,21834,-9.15,0.0
203,15,44,29,21938,-11.7,0.0
204,15,44,29,22039,-8.5,0.0
205,15,44,29,22142,-3.1,0.0
206,15,44,30,22244,-1.11,0.0
207,15,44,30,22345,2.4,0.0
208,15,44,30,22449,10.0,0.0
209,15,44,30,22553,23.1,0.0
210,15,44,30,22659,-25.43,524.0
211,15,44,30,22759,-1.03,241.0
212,15,44,30,22863,-1.15,203.0
213,15,44,30,22964,-1.93,0.0
214,15,44,30,23067,-10.48,0.0
215,15,44,31,23169,-5.39,0.0
216,15,44,31,23271,13.56,0.0
217,15,44,31,23374,25.59,0.0
218,15,44,31,23477,26.1,0.0
219,15,44,31,23582,25.59,507.0
220,15,44,31,23684,-4.52,447.0
221,15,44,31,23788,-0.25,447.0
222,15,44,31,23890,-0.55,317.0
223,15,44,31,23990,-4.94,0.0
224,15,44,31,24095,-10.58,0.0
225,15,44,32,24197,-17.25,0.0
226,15,44,32,24300,-24.06,0.0
227,15,44,32,24403,-17.89,0.0
228,15,44,32,24504,-5.5,0.0
229,15,44,32,24605,5.72,0.0
230,15,44,32,24710,25.59,0.0
231,15,44,32,24813,8.9,465.0
232,15,44,32,24917,0.64,340.0
233,15,44,32,25021,-0.87,312.0
234,15,44,32,25122,-0.2,320.0
235,15,44,33,25225,0.82,291.0
236,15,44,33,25327,-1.31,88.0
237,15,44,33,25430,-10.64,0.0
238,15,44,33,25531,1.89,0.0
239,15,44,33,25635,25.42,0.0
240,15,44,33,25738,25.59,0.0
241,15,44,33,25840,25.66,0.0
242,15,44,33,25945,-21.78,219.0
243,15,44,33,26048,-3.76,194.0
244,15,44,33,26149,-1.38,83.0
245,15,44,34,26250,-0.34,0.0
246,15,44,34,26354,-10.6,0.0
247,15,44,34,26456,-4.09,0.0
248,15,44,34,26558,23.6,0.0
249,15,44,34,26663,-0.03,155.0
250,15,44,34,26766,-3.42,131.0
251,15,44,34,26867,-2.19,0.0
252,15,44,34,26970,-5.37,0.0
253,15,44,34,27072,-8.33,0.0
254,15,44,35,27174,5.1,0.0
255,15,44,35,27280,4.44,479.0
256,15,44,35,27381,0.37,85.0
257,15,44,35,27484,-0.38,0.0
258,15,44,35,27586,-4.83,0.0
259,15,44,35,27691,-10.79,0.0
260,15,44,35,27791,15.72,0.0
261,15,44,35,27894,1.75,93.0
262,15,44,35,27996,-2.65,0.0
263,15,44,35,28099,-9.5,0.0
264,15,44,36,28204,-15.55,0.0
265,15,44,36,28307,-17.41,0.0
266,15,44,36,28410,-25.43,0.0
267,15,44,36,28511,-10.78,0.0
268,15,44,36,28614,25.84,0.0
269,15,44,36,28716,4.93,171.0
270,15,44,36,28821,-0.38,131.0
271,15,44,36,28923,-2.71,48.0
272,15,44,36,29022,0.7,0.0
273,15,44,36,29127,-4.69,0.0
274,15,44,37,29231,-14.76,0.0
275,15,44,37,29334,-18.12,0.0
276,15,44,37,29437,-11.03,0.0
277,15,44,37,29537,2.25,0.0
278,15,44,37,29641,11.85,0.0
279,15,44,37,29744,25.59,0.0
280,15,44,37,29845,2.43,0.0
281,15,44,37,29949,-1.38,0.0
282,15,44,37,30052,-3.47,0.0
283,15,44,37,30155,-14.34,0.0
284,15,44,38,30258,-15.16,0.0
285,15,44,38,30359,-7.94,0.0
286,15,44,38,30462,11.13,0.0
287,15,44,38,30566,25.59,0.0
288,15,44,38,30668,25.84,0.0
289,15,44,38,30769,2.51,0.0
290,15,44,38,30873,-5.24,0.0
291,15,44,38,30975,-8.89,0.0
292,15,44,38,31079,-21.45,0.0
293,15,44,39,31182,-19.06,0.0
294,15,44,39,31284,18.3,0.0
295,15,44,39,31388,3.62,201.0
296,15,44,39,31489,0.74,0.0
297,15,44,39,31592,-0.57,0.0
298,15,44,39,31694,2.11,0.0
299,15,44,39,31798,-17.57,0.0
300,15,44,39,31901,-15.73,1.0
301,15,44,39,32002,2.89,0.0
302,15,44,39,32106,25.84,0.0
303,15,44,40,32210,-8.38,180.0
304,15,44,40,32311,-13.69,1.0
305,15,44,40,32414,-3.76,0.0
306,15,44,40,32517,25.59,0.0
307,15,44,40,32619,25.84,0.0
308,15,44,40,32724,6.2,429.0
309,15,44,40,32825,2.7,176.0
310,15,44,40,32928,-5.27,0.0
311,15,44,40,33031,-19.05,0.0
312,15,44,40,33134,-25.68,0.0
313,15,44,41,33236,20.99,0.0
314,15,44,41,33341,11.4,220.0
315,15,44,41,33442,1.53,419.0
316,15,44,41,33543,1.91,0.0
317,15,44,41,33648,-11.42,0.0
318,15,44,41,33748,25.84,0.0
319,15,44,41,33855,14.38,118.0
320,15,44,41,33955,-4.51,0.0
321,15,44,41,34059,-18.0,0.0
322,15,44,42,34162,-14.73,0.0
323,15,44,42,34263,-8.86,0.0
324,15,44,42,34366,-0.65,0.0
325,15,44,42,34468,0.14,0.0
326,15,44,42,34569,4.42,0.0
327,15,44,42,34674,10.3,0.0
328,15,44,42,34777,25.59,0.0
329,15,44,42,34883,-20.36,214.0
330,15,44,42,34984,0.21,242.0
331,15,44,42,35087,-0.81,292.0
332,15,44,43,35188,-4.86,0.0
333,15,44,43,35291,-17.5,0.0
334,15,44,43,35395,-12.94,0.0
335,15,44,43,35495,3.23,0.0
336,15,44,43,35598,25.59,0.0
337,15,44,43,35702,1.79,131.0
338,15,44,43,35804,-0.28,0.0
339,15,44,43,35908,-18.5,0.0
340,15,44,43,36010,-15.07,0.0
341,15,44,43,36112,-3.47,0.0
342,15,44,44,36215,21.93,0.0
343,15,44,44,36319,-25.43,89.0
344,15,44,44,36420,-0.81,0.0
345,15,44,44,36523,-12.4,0.0
346,15,44,44,36627,-18.53,0.0
347,15,44,44,36728,-9.87,0.0
348,15,44,44,36831,10.42,0.0
349,15,44,44,36934,25.84,0.0
350,15,44,44,37037,3.16,258.0
351,15,44,44,37140,2.63,130.0
352,15,44,45,37244,-1.83,74.0
353,15,44,45,37345,-1.72,0.0
354,15,44,45,37446,0.98,0.0
355,15,44,45,37552,-12.91,0.0
356,15,44,45,37654,-17.18,0.0
357,15,44,45,37756,11.56,0.0
358,15,44,45,37861,-19.77,234.0
359,15,44,45,37960,2.87,0.0
360,15,44,45,38065,-17.67,0.0
361,15,44,46,38167,-10.35,0.0
362,15,44,46,38269,11.11,0.0
363,15,44,46,38375,-25.43,568.0
364,15,44,46,38473,3.3,0.0
365,15,44,46,38579,-21.26,0.0
366,15,44,46,38680,-9.84,0.0
367,15,44,46,38782,5.38,0.0
368,15,44,46,38884,24.45,0.0
369,15,44,46,38989,18.12,0.0
370,15,44,46,39090,3.66,0.0
371,15,44,47,39194,-1.03,0.0
372,15,44,47,39298,-14.42,0.0
373,15,44,47,39401,-13.63,0.0
374,15,44,47,39500,1.07,0.0
375,15,44,47,39604,15.42,0.0
376,15,44,47,39710,25.59,853.0
377,15,44,47,39811,-0.9,556.0
378,15,44,47,39913,-3.28,0.0
379,15,44,47,40017,-12.53,0.0
380,15,44,47,40120,-11.64,0.0
381,15,44,48,40220,3.42,0.0
382,15,44,48,40325,3.88,208.0
383,15,44,48,40428,2.11,425.0
384,15,44,48,40529,-0.11,0.0
385,15,44,48,40632,-7.11,0.0
386,15,44,48,40734,0.63,0.0
387,15,44,48,40837,25.59,0.0
388,15,44,48,40941,0.88,584.0
389,15,44,48,41043,-2.95,0.0
390,15,44,48,41144,-6.58,0.0
391,15,44,49,41248,-2.31,0.0
392,15,44,49,41351,12.95,0.0
393,15,44,49,41453,20.4,0.0
394,15,44,49,41556,-3.39,0.0
395,15,44,49,41660,-13.65,0.0
396,15,44,49,41761,-8.22,0.0
397,15,44,49,41863,6.17,0.0
398,15,44,49,41966,25.59,0.0
399,15,44,49,42072,-22.62,232.0
400,15,44,50,42174,2.27,277.0
401,15,44,50,42275,-1.7,0.0
402,15,44,50,42379,-10.49,0.0
403,15,44,50,42482,-13.84,0.0
404,15,44,50,42583,-7.44,0.0
405,15,44,50,42685,-4.66,0.0
406,15,44,50,42787,0.37,0.0
407,15,44,50,42890,9.38,0.0
408,15,44,50,42994,25.42,0.0
409,15,44,50,43100,-18.46,344.0
410,15,44,51,43200,2.9,469.0
411,15,44,51,43304,0.35,519.0
412,15,44,51,43406,0.1,493.0
413,15,44,51,43509,0.21,278.0
414,15,44,51,43611,-7.88,0.0
415,15,44,51,43714,-12.73,0.0
416,15,44,51,43817,-9.41,0.0
417,15,44,51,43918,-3.58,0.0
418,15,44,51,44020,6.66,0.0
419,15,44,51,44123,23.56,0.0
420,15,44,52,44229,-8.27,328.0
421,15,44,52,44331,-11.97,0.0
422,15,44,52,44434,-11.09,0.0
423,15,44,52,44534,1.78,0.0
424,15,44,52,44638,21.47,0.0
425,15,44,52,44741,9.56,304.0
426,15,44,52,44843,-9.04,0.0
427,15,44,52,44948,-12.32,0.0
428,15,44,52,45049,-9.38,0.0
429,15,44,52,45151,-5.27,0.0
430,15,44,53,45254,-3.13,0.0
431,15,44,53,45356,-2.04,0.0
432,15,44,53,45459,3.1,0.0
433,15,44,53,45562,11.11,0.0
434,15,44,53,45665,25.59,0.0
435,15,44,53,45769,12.41,462.0
436,15,44,53,45871,3.95,314.0
437,15,44,53,45974,1.12,298.0
438,15,44,53,46078,-1.01,179.0
439,15,44,54,46179,-4.13,0.0
440,15,44,54,46282,-10.09,0.0
441,15,44,54,46385,-10.4,0.0
442,15,44,54,46487,-7.28,0.0
443,15,44,54,46590,-1.79,0.0
444,15,44,54,46691,5.79,0.0
445,15,44,54,46794,15.42,0.0
446,15,44,54,46900,25.84,741.0
447,15,44,54,47002,6.05,233.0
448,15,44,54,47105,-10.8,0.0
449,15,44,55,47207,-11.19,0.0
450,15,44,55,47308,-7.38,0.0
451,15,44,55,47411,5.9,0.0
452,15,44,55,47514,25.84,0.0
453,15,44,55,47619,4.06,111.0
454,15,44,55,47721,-10.09,0.0
455,15,44,55,47824,-11.01,0.0
456,15,44,55,47924,-2.27,0.0
457,15,44,55,48027,11.61,0.0
458,15,44,55,48134,-18.03,422.0
459,15,44,56,48233,0.28,0.0
460,15,44,56,48337,-10.34,0.0
461,15,44,56,48438,-6.13,0.0
462,15,44,56,48541,3.09,0.0
463,15,44,56,48644,25.48,0.0
464,15,44,56,48746,-3.38,0.0
465,15,44,56,48849,-8.56,0.0
466,15,44,56,48951,-7.24,0.0
467,15,44,56,49053,2.36,0.0
468,15,44,56,49158,21.19,0.0
469,15,44,57,49259,3.48,0.0
470,15,44,57,49363,-6.1,0.0
471,15,44,57,49465,-4.0,0.0
472,15,44,57,49569,-1.29,0.0
473,15,44,57,49669,2.12,0.0
474,15,44,57,49772,1.62,0.0
475,15,44,57,49875,-2.22,0.0
476,15,44,57,49978,-1.58,0.0
477,15,44,57,50081,0.73,0.0
478,15,44,58,50184,3.12,0.0
479,15,44,58,50286,8.72,0.0
480,15,44,58,50391,-4.61,288.0
481,15,44,58,50493,-7.93,0.0
482,15,44,58,50595,-8.76,0.0
483,15,44,58,50698,-2.87,0.0
484,15,44,58,50800,9.01,0.0
485,15,44,58,50905,13.59,590.0
486,15,44,58,51005,-0.57,0.0
487,15,44,58,51108,-8.17,0.0
488,15,44,59,51210,-1.23,0.0
489,15,44,59,51314,10.31,0.0
490,15,44,59,51418,-0.75,473.0
491,15,44,59,51519,-2.3,0.0
492,15,44,59,51622,-7.69,0.0
493,15,44,59,51725,-6.0,0.0
494,15,44,59,51826,2.2,0.0
495,15,44,59,51930,25.76,1.0
496,15,44,59,52032,1.09,0.0
497,15,44,59,52136,-8.38,0.0
498,15,45,0,52237,-7.67,0.0
499,15,45,0,52340,-1.8,1.0
500,15,45,0,52444,11.6,0.0
501,15,45,0,52550,-17.04,462.0
502,15,45,0,52650,-2.4,0.0
503,15,45,0,52751,-8.93,0.0
504,15,45,0,52856,-5.79,0.0
505,15,45,0,52956,3.11,0.0
506,15,45,0,53062,25.59,726.0
507,15,45,1,53164,2.97,238.0
508,15,45,1,53266,-7.79,0.0
509,15,45,1,53369,-4.89,0.0
510,15,45,1,53470,1.88,0.0
511,15,45,1,53576,25.59,607.0
512,15,45,1,53676,0.45,0.0
513,15,45,1,53780,-10.1,0.0
514,15,45,1,53883,-7.16,0.0
515,15,45,1,53984,0.11,0.0
516,15,45,1,54087,18.6,0.0
517,15,45,2,54192,-3.91,502.0
518,15,45,2,54294,0.33,323.0
519,15,45,2,54399,-1.44,119.0
520,15,45,2,54499,-0.88,0.0
521,15,45,2,54601,-8.04,0.0
522,15,45,2,54706,-21.26,0.0
523,15,45,2,54807,-5.04,0.0
524,15,45,2,54910,11.31,0.0
525,15,45,2,55012,26.1,0.0
526,15,45,2,55116,-5.66,621.0
527,15,45,3,55218,7.39,432.0
528,15,45,3,55321,-3.56,0.0
529,15,45,3,55423,-7.49,0.0
530,15,45,3,55526,-1.62,0.0
531,15,45,3,55628,25.59,0.0
532,15,45,3,55734,-0.38,649.0
533,15,45,3,55835,-5.93,68.0
534,15,45,3,55936,-7.98,0.0
535,15,45,3,56039,-7.86,0.0
536,15,45,3,56142,25.84,0.0
537,15,45,4,56245,4.4,646.0
538,15,45,4,56347,-0.34,0.0
539,15,45,4,56451,-9.44,0.0
540,15,45,4,56553,-0.34,0.0
541,15,45,4,56658,25.59,854.0
542,15,45,4,56764,0.81,650.0
543,15,45,4,56861,-1.22,0.0
544,15,45,4,56965,-11.47,0.0
545,15,45,4,57066,6.54,0.0
546,15,45,5,57172,-25.43,627.0
547,15,45,5,57273,4.39,351.0
548,15,45,5,57375,-7.55,0.0
549,15,45,5,57477,-8.12,0.0
550,15,45,5,57580,4.5,0.0
551,15,45,5,57683,8.65,296.0
552,15,45,5,57787,1.05,625.0
553,15,45,5,57888,-9.38,0.0
554,15,45,5,57990,-7.44,0.0
555,15,45,5,58094,19.46,0.0
556,15,45,6,58197,4.27,469.0
557,15,45,6,58299,-4.69,0.0
558,15,45,6,58403,-12.18,0.0
559,15,45,6,58505,-4.08,0.0
560,15,45,6,58609,25.84,907.0
561,15,45,6,58712,-0.3,793.0
562,15,45,6,58813,-6.45,0.0
563,15,45,6,58917,-11.56,0.0
564,15,45,6,59017,1.71,0.0
565,15,45,6,59123,25.59,727.0
566,15,45,7,59224,1.47,639.0
567,15,45,7,59327,-6.94,0.0
568,15,45,7,59429,-9.03,0.0
569,15,45,7,59531,7.97,0.0
570,15,45,7,59635,0.9,759.0
571,15,45,7,59740,-1.34,188.0
572,15,45,7,59842,-10.27,0.0
573,15,45,7,59942,-5.09,0.0
574,15,45,7,60046,19.38,0.0
575,15,45,7,60150,4.03,767.0
576,15,45,8,60250,-3.96,0.0
577,15,45,8,60353,-7.87,0.0
578,15,45,8,60457,-2.32,0.0
579,15,45,8,60560,25.84,0.0
580,15,45,8,60662,2.89,724.0
581,15,45,8,60764,-4.99,0.0
582,15,45,8,60867,-9.64,0.0
583,15,45,8,60970,-3.33,0.0
584,15,45,8,61073,26.1,0.0
585,15,45,9,61176,1.49,704.0
586,15,45,9,61278,-3.97,0.0
587,15,45,9,61381,-7.18,0.0
588,15,45,9,61483,1.23,0.0
589,15,45,9,61589,12.01,506.0
590,15,45,9,61689,1.37,241.0
591,15,45,9,61792,-4.83,0.0
592,15,45,9,61894,-5.38,0.0
593,15,45,9,61998,15.64,0.0
594,15,45,9,62100,5.26,0.0
595,15,45,10,62201,5.15,0.0
596,15,45,10,62306,14.15,0.0
597,15,45,10,62408,16.67,0.0
598,15,45,10,62510,3.88,0.0
599,15,45,10,62612,1.7,0.0
600,15,45,10,62714,0.54,0.0
601,15,45,10,62819,-0.99,0.0
602,15,45,10,62921,-0.51,0.0
603,15,45,10,63022,0.05,0.0
604,15,45,10,63126,-0.1,0.0
605,15,45,11,63229,-0.15,0.0